,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
4575,-0.43300149,0.84554677,1.5162839,0.024347517,0.30098325,-0.84322587,0.53253703,0.42271821,0.76742269
4794,0.27777029,-0.5318076,-1.0509681,-0.51270369,0.24423747,-0.52845439,-0.72883381,0.19025566,0.79357091
1748,-0.63354623,1.1817598,-0.55993954,-1.4842094,-1.400192,0.67527431,0.29532901,1.0330172,0.52332711
7386,-0.98031501,0.80829885,1.5580566,0.0085065519,-1.2050943,-1.3547294,-0.11707254,-1.2388273,0.62585931
6270,-0.99875999,-0.94431714,0.91046704,1.5166479,0.74869768,0.7694722,0.93080401,-0.42189567,0.45334141
5141,0.78578558,0.1140539,1.3824014,-1.2080528,-0.27715934,-0.27743227,0.93153263,-1.0384442,0.45844212
7693,-0.21148173,0.76316605,1.2995427,0.79878337,0.68439696,-1.2771541,-0.40018499,0.37633574,0.75781976
5120,0.39760301,-0.84183979,-0.62138434,-0.010528088,1.0256354,0.94800306,0.58706403,-1.0335159,0.52522858
2662,0.66404107,-0.22253282,-0.69423107,-1.0677992,-0.4284901,-0.39914088,0.35182375,-0.09273988,0.79605456
6621,0.77640482,-0.37892142,-0.63914137,1.1402405,-0.0016020643,0.73333263,0.0097835126,0.76487331,0.54729853
6018,-0.95880692,-1.291119,0.78446331,-1.5235153,-0.65430266,0.18007665,1.3437574,0.56178116,0.9410082
2154,-0.52368236,-0.69446246,0.48963377,0.97878078,-0.47659114,0.80010971,-1.040116,-1.3025523,0.39149068
1344,0.4629023,0.96171581,-1.5268879,1.4165617,0.63435579,0.38518171,0.66672708,0.019703677,0.89850724
7917,0.32407561,-1.4230729,1.247728,0.80137847,-1.1036543,-0.74654292,1.3688888,0.052075288,0.60918083
6155,1.2611727,-0.99651456,-1.2131207,-0.76346368,-0.9703851,1.1490413,-0.93863309,-1.3348026,0.88386368
3520,-0.37110283,-0.23930751,-0.48496014,0.53116341,-0.60020459,-0.4803901,-0.84417075,1.2980898,0.99356556
952,0.4759289,-0.12751858,0.97445866,1.160829,-1.3486759,0.28781347,-0.1540737,-0.22419657,0.2894507
5785,-0.3079076,-1.5265932,-0.063593418,1.4822673,-0.97038705,-0.36319293,-0.4189992,0.57299885,0.98336231
1504,-0.13719318,-1.0296732,1.4799376,-0.5971676,-0.0064735142,-0.59942921,-0.27411449,-1.5339619,0.47354352
3463,1.5554298,-0.097944912,0.22216229,1.5532974,0.73854565,-1.3939034,-0.56882655,-1.4626567,0.71340608
8144,-0.16539914,1.2611787,-0.70223505,0.58757533,1.1012768,0.74236251,-0.07206395,-0.91741087,0.77244835
6328,0.88194467,1.0052423,-0.33427144,-0.66469188,0.40733915,1.4441331,1.2866771,-0.83918357,0.3777793
1121,-1.1171278,0.1394698,-0.42868688,-0.50540032,1.2756555,0.51434094,1.4663741,-0.19193665,0.9410584
4629,1.3821175,-0.63131132,-0.19134557,1.0829801,0.95222998,0.72155378,-0.35042656,0.88607939,0.98549937
7888,-0.1182873,-0.60697493,-0.47090308,1.2361658,-0.82784411,-1.2084733,0.54439849,0.047592788,0.97362381
4581,-1.3280694,0.67184606,-0.16086295,-0.10755933,-0.51761616,-0.58764086,-0.26213587,-0.91396,0.87050788
5077,-0.96913444,0.60442431,-0.45843275,-1.363461,-0.44109384,-0.31576585,0.6493492,-0.018731488,0.96412886
7744,0.61622173,-0.82773234,-1.3292393,-1.0438919,-0.15205763,-1.4004082,-1.2484466,1.3137553,0.83325968
5331,-1.1624739,0.77280518,-0.63700925,-1.3938696,-0.4912351,0.78560562,0.30554536,1.0080839,0.90898798
3196,1.258925,0.18870786,-0.5971977,0.14834609,-0.37591604,0.90709747,0.016531821,1.3047095,0.76998204
416,-1.2393754,-1.1211012,-0.61836361,-0.22864588,-1.0345641,1.5554944,-0.25188423,0.29392066,0.75399791
4851,-1.0886298,-0.351475,-0.080591198,1.5515718,-1.5668307,-0.41033937,1.3768719,0.88450454,0.58990018
2431,-0.99989102,1.2210379,0.07669935,1.5333487,-0.71994796,-1.1868576,-1.0343581,-0.72084718,0.97894165
3039,0.77297749,-1.4361275,-1.1452919,-0.88710574,0.21221223,0.55345729,1.4349753,-0.6275392,0.76614714
564,0.27066795,-1.0359185,0.47764596,0.83702985,1.4748136,-0.1780174,0.28597385,-1.4936675,0.46940733
2526,-1.2148616,-0.30701824,-0.29116981,-1.4618628,0.85159914,1.0643419,-1.3999592,0.51923382,1.016778
1224,-0.49981308,0.90349351,0.50323651,0.024666821,-1.4460269,-0.11160953,-0.71899675,-1.2755488,0.49041242
142,-0.81603565,-0.28483447,1.4268282,-1.1082219,-0.22901051,1.4593896,-0.10159638,0.053334146,0.47800018
3982,0.47884145,-0.8865592,-1.0451862,1.530645,0.079588706,-0.27809932,-0.07442799,-0.40226704,0.89313507
1490,0.67852496,-0.1545667,0.41541417,-1.4370795,-1.1290868,-0.4960184,0.22876875,-0.94124865,0.55268343
3043,1.5383185,0.7890286,-0.12077111,-0.78650636,1.0067561,0.2808788,1.3079903,1.2913937,0.95108885
3410,1.2863564,1.5663741,0.66510707,-1.2759227,1.5259916,0.29121704,1.404456,0.97980629,0.92816391
5057,0.80199961,-1.1005943,0.054056304,-0.86027949,1.5659132,-1.3991304,-0.28125292,0.45893477,0.57756884
2653,0.073230529,0.78199694,-0.81489937,-0.40823346,-0.3746403,-0.12389042,0.10366459,0.46300155,0.85126121
2004,-1.340792,-1.0328082,-1.1128994,-0.46877546,-1.1105015,-0.58236293,0.37658996,0.8801738,0.79832109
1194,1.3312467,-0.21033479,-0.50342395,0.20073509,0.22012755,-0.084333806,-0.86814368,-0.12134678,0.92541301
3003,0.48542333,-1.1321051,-0.64975497,0.71385127,-0.2102013,1.5077026,-0.54946886,0.66065473,0.85518061
6848,0.24681633,0.62539258,-0.66833876,0.29084559,-0.60741372,0.13492383,1.3202456,0.42971656,0.48658891
1756,1.4245909,1.278275,-1.0226551,0.1777217,-0.42672711,0.49304807,-0.76279321,-1.1834629,0.67790827
497,0.080548871,-0.73528355,-1.4481273,-0.24299214,-0.47773337,0.94680151,0.61075599,-0.37361061,0.80876888
2821,-1.4908315,0.32560848,-1.4329833,0.72312415,0.28641571,0.93667537,-0.23052935,-0.55617946,0.89709443
3002,-1.1613155,0.0031103094,-0.39220034,0.11649468,-1.0948128,1.2352682,-0.041903149,1.4165318,0.62943667
8003,0.55139512,-0.35468087,-0.39790051,-0.0012353912,0.48373054,0.071537107,-0.58690243,-0.10582382,1.1403307
912,-1.4172473,0.9935434,1.1053427,0.96119349,-0.82195389,0.53392292,1.2765123,0.7866332,0.29261951
721,-0.091862985,-1.0655759,0.18877962,-0.74669189,-1.093411,1.3360397,0.21887022,1.2273947,0.73862216
5969,1.3784375,-0.74012503,-1.3489309,-1.3907278,-0.90660991,-0.029668104,0.90600732,-0.20416903,0.72012675
6043,-0.41519895,0.910802,-0.87362693,0.28011027,1.3064978,0.45619403,0.9429479,-0.28788484,0.54756487
1496,0.79290215,0.71763522,0.018487561,-0.87050783,1.1514848,1.3946532,-0.24859358,0.61765575,0.93832033
3165,-0.62463485,-1.0632227,-0.323443,-0.059116965,-1.5323225,-0.55611566,-0.060952105,-1.155009,0.56963021
1520,-1.5036183,-0.032612161,-0.41700765,-0.92567038,-0.53303884,-0.42486477,-1.0281,1.136435,0.66697881
5741,-1.0390885,1.1608496,0.412336,1.3361128,-0.75115391,0.3432912,-1.0649382,0.18480343,0.66622572
2746,1.2730673,1.2571477,-0.95214872,-0.22820689,-0.5065138,-0.56119503,0.27727848,-0.52517395,0.63238534
7874,0.34842294,0.26380821,0.24263075,0.78075382,1.0950321,0.90699485,0.65651195,-0.84090268,0.10081018
5972,0.91794,-1.1635952,-0.99177934,-0.74915811,-1.3950454,1.4502524,-0.66295328,0.21938276,0.70349252
3539,1.5192895,0.47614851,-1.4891687,-0.15307918,-1.1600553,1.0860144,1.0008738,0.42918381,0.80306984
6597,1.5341733,0.85057499,-0.21501569,-0.26905299,0.76275112,-0.92124182,-0.35610558,-0.42359484,0.82940825
108,-1.2916605,-0.35363455,1.2262338,0.55774463,0.57354046,0.24231856,-1.432081,0.47546514,0.78361273
1754,-0.70504548,1.0945267,0.32929452,1.3731926,-0.64162817,-0.59844086,-0.17003747,-0.83611407,0.39393911
5752,-0.6544177,-0.066896772,0.71808669,0.35183874,-0.65929335,1.0683238,-1.5232203,-0.68300822,0.68774537
1351,0.63071885,0.53003094,-0.088804683,0.34773886,-0.76816294,1.1273727,-0.47698013,-1.0960497,0.37471927
6378,-1.3521453,0.014932715,0.7470594,0.41756245,-0.45513485,-0.96387846,-0.11826944,0.39840671,0.85010948
6149,1.1735296,-1.1674236,1.4905263,-1.0314079,1.4665822,1.0975033,-1.433037,-1.3605654,0.38113577
5378,-0.823886,0.32264419,-1.5043532,1.4682822,1.5437013,0.62265056,1.1479343,-1.2045223,0.57328067
1973,-1.3978096,-0.63438892,-1.1224044,-0.069758256,-1.5022462,-0.98121678,-0.7375506,0.56249379,1.2627687
336,0.73730904,0.75916682,0.19790637,1.0942681,0.38770208,-0.79500485,0.086578838,-0.34698422,0.9105262
2764,0.86145778,-1.5603599,-0.4434554,-0.66481636,-1.2337705,1.0211013,1.0827499,-0.18964669,1.0668159
5152,-0.13102435,-1.2324742,-0.38660966,0.092894226,0.61979617,-0.31665838,-1.2969562,1.0532705,0.83306347
5774,0.72756587,0.52229622,1.1940614,-0.70324166,-1.4682077,0.22188237,-0.73331081,-0.2873663,0.39870689
5702,0.22020106,-0.27001603,-1.0127148,0.81285368,-0.30041372,0.5796177,-0.0097089448,-0.74165736,0.50621139
4529,-0.39814785,-1.4866949,-0.55885546,-1.5577881,-1.2953764,0.93372888,-1.3564576,0.11271081,0.41065849
4956,-0.026518702,1.3508219,0.71005765,-0.73219594,0.72895432,-0.40777424,-1.0982351,-0.56564665,0.79131857
8099,0.59720767,1.0198817,0.78095307,0.090927238,0.3681978,-0.69374248,-1.4485648,0.39057271,0.57317242
3469,-1.1161196,-0.38682258,1.2639603,0.29480117,-0.35622939,0.25527446,-1.4180205,-0.78986611,0.67274804
724,-1.316827,0.5558671,-0.62315527,-0.73347828,1.0308561,0.47590784,0.14475538,1.5625683,1.1663577
765,0.50335498,0.62020181,0.90535716,-0.011886339,-1.2693041,-0.96291547,0.2579715,0.86205702,0.57951392
5483,-1.2648415,-0.97373854,-0.4689527,-1.5626048,-1.4822129,-0.81854965,0.94048143,0.34932876,0.45848445
4051,0.5867985,-1.0051239,0.60584151,-0.89116793,0.97708745,0.046074439,1.1462643,0.75952537,0.66237451
4607,0.82928107,0.073966409,0.48746588,0.10290259,0.95081783,0.6567502,-0.21140746,-0.41889754,0.74126495
307,-1.4814282,-0.20281776,-0.48000572,-0.15340093,-1.1981034,-0.6840206,-0.49930486,0.0021164146,0.87439304
1278,-1.5678925,-1.0736367,0.5266025,-0.3574438,0.76458368,-0.50576329,1.2653287,1.089538,1.117376
348,0.27974002,1.0583411,1.2293938,-0.79495426,1.5435738,-0.10312397,0.20085036,0.026985545,0.78680384
3915,1.3754933,0.59250528,1.4934799,0.60409065,-0.4498953,-0.2930962,-1.2563189,1.3825119,0.55413712
6379,0.77578128,-0.35326979,-1.1185226,-0.34583126,0.32662656,1.2880699,0.8737161,1.287633,0.89383517
7724,-0.85817615,-1.543327,1.4841344,0.35285677,0.66253487,0.27506888,0.66634763,1.3250579,0.4143779
7426,-0.26876085,-1.1682471,-0.21424116,0.86220164,0.20418531,0.21757647,1.5183488,-1.550246,0.53218669
1791,1.0766681,0.10062636,0.54426713,-0.88502241,-0.26533578,-0.92420461,1.5504445,-0.57468219,0.72145313
4264,-0.16395624,-1.5484085,1.0742111,-0.8540266,1.1222842,-1.1566963,-0.82428139,0.56725098,0.60941295
8009,-0.35344849,0.085386718,1.485389,-0.23108951,1.5225026,-1.3590098,-0.72181985,-0.3863455,0.76379827
5777,1.2255424,0.61576621,0.29664855,-0.48812655,-0.023849193,1.3411394,-0.63888808,1.1967896,0.72696079
2053,1.3297306,-1.5544611,-0.68298415,-0.71689858,-0.97904246,-0.76519605,-0.75349698,0.10021369,0.88385339
6532,-1.3674415,-0.89219266,0.59074586,-0.5527378,1.4777396,0.91008886,0.27828232,-0.30028122,0.85394817
6775,-1.491505,-1.506411,1.4083185,0.27910419,-0.6448361,0.06567845,0.40707934,-0.59152987,0.52754695
71,-0.1579202,-0.8658297,0.077296072,-0.1202641,-1.3010763,-1.4442792,-0.27269168,-0.13147167,0.83476123
3377,-0.25331224,-1.006398,-0.031968402,1.2011183,-1.2595647,0.11680413,0.10982923,-0.16723975,0.45745184
2759,0.85399152,-0.8908635,-0.63069949,1.3780107,-0.35565138,-1.1483834,0.5248871,1.297465,0.99575015
6357,-1.3859396,0.90784107,0.98394997,-0.14648711,1.1426739,-0.79951087,-0.5260579,-0.34585625,0.79221109
4420,-0.77283326,1.1382229,1.2694148,1.300359,-0.8044694,1.2922736,0.53871853,-0.16233477,0.58372284
5660,1.4380446,-0.5513609,-1.3484509,-0.52807835,-0.48479208,0.055900049,-0.40828282,1.4154902,0.80026627
4230,-0.062888925,-0.57674701,-1.1436317,-1.071734,0.64122202,0.50921874,0.52790625,-1.4687077,0.90796889
5464,0.3243088,-0.54220895,-1.0819071,-0.99092445,0.31700993,-1.0161673,0.57876864,-1.4167421,1.1248153
3352,0.75445526,-0.42423716,-0.8596962,-0.030496298,0.15915559,-0.81624589,1.5704595,-0.78333584,0.77018664
1260,0.86553028,0.87096966,-0.68572652,-0.51405753,-0.90392957,0.86461324,-0.40672084,-0.45433561,0.60793879
1666,-0.49631134,1.3423783,-0.57317713,-0.76907989,-1.069988,-0.72730721,-1.2478114,-1.0454141,0.70772348
3238,0.27996821,0.36401864,0.6244277,0.24802864,1.3500746,-0.98850412,0.43844121,-1.1191685,0.7084098
4166,-0.24151559,0.78013132,0.0081518821,-1.261033,1.3069904,-1.5378935,1.0132059,-0.8205711,1.0575835
4355,-1.2971877,-1.5091765,-0.853258,0.70283904,0.14716192,-1.5240167,-0.37083988,1.269995,1.0510174
3217,-0.93727263,-0.94735456,1.0642187,-0.29267585,-0.89925133,-0.88307569,0.084852664,-0.67769186,0.76428875
2167,-1.4920511,1.4358218,1.1641335,1.2634053,1.1182567,-0.7404761,-1.4058433,-0.51433787,0.6444326
7799,-1.4192709,1.2189856,0.45912867,0.042736565,-0.19532407,-0.58293209,-1.3866951,0.97808107,0.52448437
2533,-1.2731164,-0.5742402,-1.3759276,0.078441405,-0.54075377,-0.012145476,-1.3153456,-0.47839919,1.0019594
1695,-0.93145865,0.3028886,-0.19996831,-0.18244707,-0.17765251,-0.75013769,-1.1035351,-0.81703178,0.87450839
1095,1.5046584,-1.2612154,0.61391591,0.18443324,-1.4458374,1.4086076,1.1027815,0.50154844,0.48608158
6995,-0.16718967,-1.1758676,0.42041475,0.09292887,-0.63574385,0.50014057,1.5335223,0.72420159,0.33675432
6003,-0.4566279,0.66793055,-1.4649717,0.1318095,-1.0077772,-1.2447216,0.22164119,-1.1081859,0.5727755
3921,-0.17718007,-1.5053653,-0.9393137,0.54046036,-1.1356068,-1.4189973,-1.2325307,0.64778058,1.1576785
1630,0.64306421,0.8098506,0.86446858,-0.80257801,1.4737403,1.0584802,0.93668796,1.2979614,0.72273517
5021,1.4302253,-0.71250115,1.0417698,0.37605273,0.15673102,1.0379653,1.0228195,1.4207139,0.36331513
1881,0.34339307,-1.4534395,1.326539,-1.2799601,-0.23626629,-0.8272384,-1.0022641,-0.61598031,0.64178538
6604,1.4548529,0.65756745,-0.68609185,-1.4931378,1.233325,1.1031324,-0.90577384,-1.5119951,0.98892919
5498,0.69521878,-0.24121768,-0.65624933,-0.83721942,-0.92230554,0.43518788,-0.93895562,0.12226315,0.47845854
1612,-1.0415808,0.54737529,-0.65865651,0.50591412,-0.50378969,1.0865656,-0.21697521,-0.47037429,0.62464728
978,-0.96209075,-0.91133836,0.87699267,-0.15906765,-0.53277886,-0.14435468,-0.93105923,-1.3152627,0.79294741
1413,0.92372314,0.40875881,-0.42932392,0.98946474,-1.0309537,0.0032836476,-0.81404535,-0.72958898,0.58462667
5832,0.00027008759,1.0603051,-0.57689034,0.12725138,0.56714133,-0.35361437,-1.0942788,1.170034,0.76379805
3478,-1.2804642,1.5198813,-1.5218008,-0.47095485,0.65831783,-0.49857048,1.285803,1.5437293,1.0465628
848,0.0026721684,-0.43961208,-0.98023527,-1.4989718,-0.11866614,-0.69336929,0.6113044,-0.2743647,0.94448235
3944,-0.72283932,-1.2116087,1.2156972,-1.4545255,0.632786,-0.56814911,-1.5679241,0.49102552,0.48626831
4828,-0.04693679,-0.6109219,0.023035207,-0.084170629,1.2012865,0.066156795,0.29566649,-1.3987545,0.75687533
2271,-0.052232205,-0.47961494,1.1236503,0.15269952,-0.40444275,1.3088594,-0.52257809,1.0441115,0.38556795
2392,1.4601218,0.025783936,-0.85378523,0.23434645,0.032285921,-0.26268778,-0.94082984,0.11600425,0.88584187
6467,-0.4339803,-0.60422684,-0.34110904,0.79665162,0.44671123,-0.46377836,0.6538654,-0.32976993,0.8731704
1830,0.48177718,-0.42481736,-1.5192296,-1.0777897,-1.0041578,-1.1054854,1.1526487,0.98955638,0.62805754
5676,-0.7030974,1.1229178,-1.2577553,-1.1872324,-0.76471451,0.66866971,1.3352842,-0.29380988,0.9344924
47,1.5074016,-0.65306035,0.34817918,-1.3846075,-1.3973144,-0.77201578,-0.85183699,-0.0026102489,0.22132653
4306,-0.0019247152,1.5424686,0.093531386,0.10321845,0.26086365,-0.27794829,-1.3206044,-0.2587731,0.93757406
4463,-0.61563276,-0.099291987,1.5198787,1.4279039,0.1074464,-0.96334846,-0.63012169,0.99099567,0.6266187
1350,1.2243745,0.15330731,-0.93349215,0.50676536,1.2304597,-1.0128615,0.56933505,-0.21558591,1.2011648
7627,0.086505066,1.5224485,0.30738383,0.33140211,1.4962352,-0.42751037,1.1103336,-0.53554413,0.70861719
6716,-1.5526865,0.20097476,-0.55382727,1.4264976,-0.46020476,-1.1358618,-0.70084842,0.85953309,1.161907
446,-0.049436996,0.35046011,1.0436377,0.6965226,-0.36780163,-0.38526321,0.68565903,0.91622434,0.48420694
2248,0.72081767,-0.030325118,-0.42792319,1.1275081,0.74027067,0.72283631,0.56573639,-1.4956255,0.25467425
1743,0.49928833,0.57505471,-0.76766459,0.20443023,0.41031761,0.21574838,-0.23762756,0.77916003,1.0477904
844,-1.5135475,0.37263173,-1.2988735,0.70916113,1.1695282,0.29914649,0.13401795,-0.08290918,1.2993852
4075,-0.96893389,0.36017471,-0.3954524,0.14967781,0.17491176,-0.63802414,-1.5060832,-1.5629289,1.0275553
4787,0.63302167,-0.88183697,-0.90551866,0.80808337,-1.1936706,-0.33860225,1.3934458,-0.71312657,0.58093436
6808,0.45325325,0.3180298,1.0857778,0.34158319,1.1453729,-0.48554193,-1.1024323,0.26505224,0.71842416
2440,1.2060235,0.74649391,-0.77656145,1.1113025,1.5597717,0.62666095,-0.35677135,0.82010492,1.1177396
678,0.74459137,1.5641263,0.87843475,0.18463915,0.0087263071,0.72404545,1.2402513,0.76194032,0.40950641
4927,0.99822149,-0.70735599,1.4064279,-0.81455634,0.076872901,1.5004783,-0.75404124,-0.64045941,0.37036887
4610,-0.86427013,1.0474171,-1.1156608,-0.64473156,0.44559255,0.1982327,0.85429332,-1.3691083,0.66272555
1294,-0.70668062,-0.44445853,0.51699226,1.1503806,-1.4319661,0.98139374,1.2216169,-0.94329272,0.5944694
8128,0.63774505,-0.46186892,-1.4884318,-0.73744462,-0.21487215,0.66920114,0.41105449,-1.1849219,0.87299553
4022,-1.0598053,0.057875236,-1.2647712,-1.2095878,-1.1773853,-0.40157615,1.5354559,0.4389153,0.82600181
4640,0.17492677,-0.62805011,-1.5254771,-1.2542425,-0.27810661,0.43264464,0.092728349,1.5064633,0.98183223
7655,-0.9329221,0.10143629,-0.24604211,-0.03870246,-0.39869504,1.0846572,-0.59282749,1.3308479,0.91553735
5867,-0.69826025,-1.2888912,-0.10074722,0.12615207,0.98667386,-0.95403373,0.014625403,0.86709875,1.1253719
4900,0.70299536,-0.71523866,0.60426739,1.4653589,-1.0106972,1.5303745,0.67692184,-0.91266483,0.6574456
1112,-1.44408,1.3724561,0.63649906,-0.45423006,0.068395718,0.44443923,0.37980869,0.29732082,0.63842527
2908,-0.90196192,0.70914294,1.2777622,0.82385255,0.63027624,-0.65776063,0.90921618,0.51284262,0.33954164
776,-0.30119394,-0.80647709,-0.8092994,0.56693506,1.2097877,-1.3868432,-0.42705269,-0.92407354,1.1583052
7746,-0.3338376,0.37368236,0.32537078,-1.0511444,0.82447643,0.56626903,-1.1548748,1.3556638,0.6544322
2231,0.44109491,1.185379,0.090814397,-1.371722,0.51077549,0.33424457,-1.0410642,0.25470875,0.764424
2228,-0.54120988,-0.72179615,1.3534311,0.85442455,-1.3305929,0.59999845,0.87155937,-1.5338721,0.4865536
2153,-0.15685845,-0.93464971,-1.1383239,0.26044013,0.39007719,0.55931727,-1.3642163,-0.3122367,1.2258889
5576,-1.2951947,0.20731682,-0.8353306,-0.032234366,1.5268211,-0.022238553,-0.99847064,1.4149972,1.0449085
3973,-0.059743717,-0.88973024,0.4201918,-0.22819779,1.0101655,0.74724826,-1.541647,-0.23774822,0.97855433
6223,-0.18219801,-0.95669608,-0.38579206,0.48673927,0.81967512,0.67501587,0.0042012689,-1.504631,0.64254443
7414,0.28346152,-1.5353896,-0.86882004,-0.96662878,-0.32271713,0.13630433,0.64360145,0.70420331,1.0946678
1366,-0.58853631,0.028323841,-0.84119838,-1.0472719,1.0394395,-0.022284527,1.146614,-1.1742674,1.0251068
1469,-0.74600642,-1.2965148,0.39316153,-0.85712069,-1.1359536,1.5102031,0.76968873,0.089121734,0.8196876
1851,-0.97105743,1.0807348,0.37915825,0.19120898,-0.75397624,-0.17843188,0.8252837,1.4042345,0.69605452
1963,0.79938903,-0.17826126,-0.35858414,1.0242847,-0.31837199,1.4748195,-1.5163477,0.027310254,0.77516373
3064,0.96330705,1.1757534,-0.34873208,0.39754434,1.1931569,0.46722883,0.14071061,0.90308828,1.0733234
4914,-1.0697509,0.19841498,0.47850033,-1.0124863,1.2460158,1.0880516,-0.95273693,-0.95827894,0.95151883
7764,-1.5098929,0.2612694,0.93128206,-1.4082305,1.2609011,0.46718046,0.49434434,1.301446,0.70869906
6612,1.3635889,1.3618976,1.4018671,0.56847426,1.5463814,-1.4371079,1.3926274,-0.35676024,0.73227496
485,-0.51305652,1.3829607,-0.036468028,-1.5522846,-0.13724339,-0.38089626,1.5004215,-0.82795782,0.91414081
2239,-0.085964344,-0.45683678,1.4565246,0.47749439,-0.74829042,1.2582306,0.51413472,0.21214845,0.57359495
7169,0.45292747,1.2389812,-0.58230652,-0.73559521,0.99069724,-0.31428171,-0.53617187,-1.1815027,1.13005
6726,1.3382604,-0.262633,-0.79236965,-0.11153675,-0.40703018,0.064212271,1.2637668,0.3037185,0.74773316
6121,1.5350187,0.36062435,1.554472,-0.49216983,-0.44138425,-0.40310075,-1.3892757,1.5122097,0.46518288
6286,0.39559762,1.5036834,-0.016878067,0.97764489,0.34696223,-0.33506885,-0.98235935,0.52275684,0.93349113
30,1.2487533,-0.366011,1.4624705,-1.0375058,-0.61253707,-0.75348705,-0.21497101,-0.77730285,0.52122202
4110,-1.0854658,1.1455269,-0.3345509,-1.2664657,0.11442992,1.4644607,-0.1544377,0.70963342,1.0164071
1879,-1.2476779,0.38279239,-0.21053792,0.53361765,1.2442131,-1.1862587,-0.87734214,-0.65975758,1.0165396
5948,-0.13081164,-1.3868974,-0.8142065,-1.4615526,0.075179852,-0.15933919,0.51637112,1.1473206,1.0020164
3090,-0.87963362,-1.2968819,1.4324144,-0.52983454,-0.50509025,-1.4765162,-0.88100609,-1.2946016,0.62224228
7087,-0.50725905,-1.4210228,-0.20682013,-0.31037904,-0.89696599,-1.5249108,-0.97870504,0.28137504,1.0089197
3555,-1.260406,0.80081025,-0.16437839,-1.2021804,1.1205703,-0.41289755,0.90238411,-0.56303108,1.142452
5294,-0.94036546,0.28770308,-0.10893515,-1.1228526,0.87790752,-1.274926,0.25024152,-0.96351276,0.98719374
