,theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
4988,2.354054,-0.633438,-0.906434,0.725412,1.042437,-0.415385,-2.324736,-1.413515,-1.794583,-2.272253,-0.555944,0.916384,50.081008,61.494958,45.7583,9.752486,-39.959014,0.757862,1.643884,0.253365,0.554197,0.894741,0.419161,1.596143,1.129169,0.696958,1.774629,1.690345,0.371884,1.247594,2.063668,1.820948,-0.015684
3480,0.949771,1.944028,2.289073,0.505929,1.997768,0.713138,2.098574,-1.490081,-2.154502,-0.710655,1.934339,-0.342536,48.817408,-25.825262,54.825867,8.338529,45.653831,2.184032,2.034413,0.633441,0.742511,2.376245,1.554642,1.111002,1.357712,1.067352,1.23656,1.115051,1.906136,2.427917,1.495683,2.447381,3e-05
4313,-2.169922,-0.69154,-1.960492,-0.967853,0.454852,1.19663,-0.709577,1.202523,-0.6327,2.073346,-1.3895,1.276513,-36.61892,-4.188864,-52.240265,-52.134032,-66.667628,1.632536,0.784997,0.938766,2.346919,1.421197,1.562298,1.540148,0.516497,1.767611,0.738574,1.461826,0.411012,1.881965,1.193051,1.113498,0.041106
7910,-1.041152,-1.544165,-1.658174,0.130758,1.683239,1.730509,-0.197828,2.058235,-0.885002,-1.92732,0.488466,0.663692,14.350541,-10.451528,-8.837426,-30.623152,-33.323376,1.885258,0.281994,2.46511,1.10592,1.445009,1.26315,0.260741,0.780173,0.866658,0.912706,0.846529,2.365061,0.337361,1.534055,1.603623,-0.005096
1654,1.809505,-1.416099,1.902272,-2.066377,0.701073,1.960465,0.510936,1.328046,-2.11242,-0.310582,1.37372,2.115409,-41.359197,-24.01744,-11.108462,50.075748,-26.896839,2.047379,0.290246,1.66879,0.361022,0.939689,2.104365,1.814216,1.021684,0.943621,0.683943,1.272453,1.361225,1.611526,0.924559,2.06758,-0.039041
6703,-0.536239,2.232781,1.587643,1.961735,-1.699035,1.390338,-1.322375,-1.52649,-1.474937,-2.091956,-0.364919,2.330401,-74.351361,26.667883,7.115704,43.641809,-12.115965,2.379694,1.01991,0.374332,1.899649,1.406331,1.450333,0.746426,0.683935,1.140119,2.47165,0.770035,1.474141,0.389555,1.247572,1.68674,0.005533
7504,1.55962,2.228085,-1.93785,-2.129516,-0.174555,2.080179,0.360386,1.59173,-0.018825,-0.665228,2.013768,1.015723,-55.263765,-18.092609,-32.483892,43.223524,7.766062,1.738152,0.61885,0.76592,2.073303,1.74769,1.17837,1.855477,1.506082,1.720324,2.49112,1.758368,0.638142,0.996157,1.662279,1.176286,-0.038812
2323,0.038663,-0.497921,0.643099,-1.657818,1.409523,0.682011,2.023475,-0.76647,1.618328,-0.67774,-0.939012,-0.181653,18.71736,32.676642,46.320459,7.959116,-31.130967,1.10255,1.049983,1.806608,1.414013,2.319924,2.207314,1.834911,2.345607,1.860245,0.64104,2.458057,1.806594,1.17752,1.07681,0.453491,0.004866
2413,0.762683,0.720451,-2.220568,1.03812,-2.288214,-0.206807,1.943735,2.073142,-0.114005,1.865848,-1.642249,-0.824996,-59.153345,9.723759,-72.77869,58.55404,-32.248083,0.722137,1.952946,1.66353,1.94561,2.12423,0.434804,1.247148,1.32368,0.592708,2.388586,1.969103,0.966985,1.873341,2.489538,2.160759,0.028673
6279,-1.095336,1.99451,-2.202782,-1.629246,0.951123,1.101527,-1.615954,-1.841834,-0.021172,2.311227,0.571196,0.953621,21.512284,56.956604,-30.356601,-53.386347,35.670515,0.840117,0.353899,0.472601,1.99793,1.702258,0.351562,1.704462,1.392402,1.352399,1.779222,2.392345,2.146011,2.012858,0.605269,2.005903,0.027033
2654,-0.303475,-1.695154,0.653223,-1.142816,0.390985,2.210393,2.312666,1.186523,-0.94539,1.000818,2.232226,1.69697,50.80326,50.394426,-70.887383,45.753497,-70.96986,1.518451,0.358354,1.100011,1.135339,0.885822,1.266317,1.731369,1.370779,2.438179,0.72767,0.44902,1.671976,2.142877,1.077748,0.454932,-0.058777
4537,-1.107064,-1.909741,-0.942389,-0.387042,-1.912704,1.105528,-0.333434,-0.998693,0.496953,1.94331,-0.36479,-0.209261,-51.225098,59.779056,6.601485,-48.834627,36.421779,1.237663,1.64586,1.971519,1.062392,1.123706,1.129283,0.364984,2.286329,2.336767,1.791677,2.463193,0.38412,2.150894,0.819839,1.537627,-0.022313
3703,1.312121,-1.164632,1.288746,1.805614,-0.830859,-1.446894,-2.017452,-1.670646,-2.14013,0.496066,1.165067,1.313675,44.337896,-12.97549,20.940836,52.637387,-23.444739,1.58909,1.841237,0.665604,1.310737,1.313024,1.492166,1.832382,0.347195,0.30208,0.300387,1.098304,1.696182,1.723906,1.936522,2.378852,-0.033251
2678,2.303984,1.349729,-0.544429,1.244479,-2.333658,-0.582943,-0.458344,1.361841,0.395582,-0.633414,-0.507604,-1.868094,50.574948,-36.843117,-22.262825,-71.297439,53.948601,0.836938,0.910055,1.292739,0.307014,2.226881,2.194693,1.212595,1.077388,1.158117,1.215122,0.811783,1.132104,0.516644,1.979149,1.056394,-0.057777
8137,-0.982238,-0.969835,0.135949,-0.610207,-1.589173,0.592341,-1.804436,1.772478,-1.691442,1.7838,0.107987,0.660483,-52.629652,3.434471,-26.841861,68.834954,-40.935807,2.003257,1.24074,1.609428,1.665449,0.450763,1.716629,1.140195,1.5078,1.348218,1.252567,2.38831,1.817915,2.454105,0.647176,2.092086,0.010475
5337,-1.430019,-1.1436,1.34526,-0.262117,0.689757,0.260984,-0.875538,1.630596,-1.833825,-2.066914,1.10696,0.159153,-55.900637,-72.013577,17.80897,65.356286,-6.897196,1.807396,1.154258,1.609939,1.249927,0.778292,0.753964,1.375797,1.276432,0.735089,1.392575,2.014842,2.4494,0.312104,2.286904,0.750451,-0.04703
4126,1.970988,-1.694335,0.269127,-0.676819,0.403582,1.868485,0.270633,1.070493,-0.131987,1.223449,2.355778,0.068184,27.134214,44.728326,-51.028578,62.684934,-54.317418,1.182291,0.27076,0.407301,0.265139,0.446132,0.382753,1.68255,2.12454,1.135579,0.422356,1.294583,2.049048,1.356808,1.618122,1.53183,-0.076734
5129,0.216529,1.239207,-1.41196,0.774066,-1.174781,0.356584,-1.058487,-0.718385,-0.754221,0.128287,-2.157524,0.320419,-30.975246,49.039866,-36.972225,57.820339,-63.555317,1.01188,0.410574,1.272181,1.293224,1.713796,0.777364,0.912381,2.135788,1.182029,0.363373,2.210944,2.089268,2.323602,1.027265,2.497346,-0.035482
6074,0.74935,-1.882826,-0.973782,-0.221303,-1.358964,0.844181,-0.856322,-0.564727,-0.608043,1.796892,-1.330145,-0.166075,-47.221893,-8.362907,-5.377175,-74.182146,20.673425,2.248875,0.598322,2.253451,0.996122,1.068176,1.577019,1.452461,0.515415,1.573228,0.739437,2.466632,1.932223,2.115722,1.448798,1.953775,0.012072
178,1.328644,-1.487338,1.525271,-0.170664,1.491953,0.625007,0.581331,1.642922,-2.003419,-1.438239,2.071162,-0.393518,74.232028,67.699772,-69.932001,52.860559,-22.59153,0.687366,0.307437,0.341386,1.667356,1.002597,1.904599,1.352724,0.476,0.629079,1.681204,1.98947,1.27968,1.339546,1.751615,1.885914,-0.008999
4184,1.567697,1.32565,0.021933,1.063362,-2.158216,-1.874203,-2.119311,1.691579,0.528522,0.008425,0.220195,1.593662,-17.311867,39.457643,14.610466,8.108831,-64.870291,0.250378,2.107514,0.74318,2.376424,2.310501,1.349103,0.371498,1.520882,0.71709,0.386565,0.499557,0.561711,1.177504,0.812213,1.608181,0.010029
3949,-0.41636,0.137716,0.812068,1.340172,-0.952157,0.373513,0.725696,1.106346,-0.732099,-0.332073,-1.67748,0.815365,6.929631,66.313874,37.272811,44.131149,-37.777785,1.656481,0.47882,0.77137,1.423291,0.749527,1.048151,0.2665,0.807674,1.830511,0.40547,0.991038,1.117454,1.795126,1.934889,1.922859,-0.017948
6634,0.652208,0.638261,1.859588,1.535994,0.988229,-2.006,2.299407,-0.169664,-0.552639,-0.077816,2.19808,-2.005119,-55.43634,-68.573623,-66.882676,2.858619,44.802251,1.246371,1.764037,1.418691,2.194388,0.586166,0.445398,1.559972,0.70571,0.365933,2.485875,1.352131,1.762306,1.574643,2.023656,2.081732,0.011012
1204,-2.093612,0.077541,-2.096983,-0.034059,-2.23871,-2.290867,2.321588,0.357942,-1.796062,1.149299,0.183218,2.160236,-59.388801,-47.58594,23.100176,44.649988,-17.653592,1.316278,2.177098,2.478728,0.479992,2.483414,0.487038,1.645281,1.240585,1.257544,0.546243,2.205793,1.021621,2.13935,0.307346,1.068513,0.022817
2202,0.648184,-1.021919,1.266437,-0.860014,-1.364555,1.114126,-1.919579,-1.35697,1.362867,-1.216249,0.852225,-2.317465,-55.486849,-17.476026,-19.572312,-1.843644,63.875416,1.436841,1.237305,2.378171,2.414869,0.44686,1.381258,0.800013,1.310836,0.716205,1.265115,1.794701,1.546524,1.924364,0.541973,2.438437,0.002481
3571,1.290364,0.740715,-0.942687,-0.690418,-1.948752,-1.572113,-0.1416,-0.110506,-0.588693,1.845478,-0.00019,1.525382,53.901644,74.923575,-9.476245,32.749483,70.552836,1.847628,2.328525,0.520077,1.184732,0.79726,2.304998,1.096143,1.381586,1.80925,0.817772,0.548573,0.863768,1.851243,2.338693,0.420429,0.010951
6644,0.599235,0.973947,-1.709087,2.105572,-1.689283,0.369774,-0.857225,-1.609876,1.358006,1.91129,-1.31133,0.326753,57.669289,-52.25615,-19.119662,-44.157229,49.449844,0.677891,0.812314,1.055438,1.252902,1.271217,0.852096,1.422873,0.470551,1.303321,0.420359,1.473767,0.849467,2.235321,2.289068,1.121696,-0.006651
6672,-2.355515,-0.366409,0.859326,-0.772791,-0.949405,-0.497418,-0.328688,-1.344778,-1.073759,1.78606,0.385982,-1.762533,-25.751657,-58.096337,74.859604,-34.631548,-52.434473,1.132165,1.539781,1.098424,1.462362,0.416776,2.007093,0.459275,0.777052,2.410627,1.156312,2.386959,1.624736,2.43013,0.444849,1.321889,0.011623
3194,-1.26421,0.575797,-1.822067,2.333718,1.57644,2.178069,0.976301,0.156963,-0.856448,2.027638,-1.487732,-0.374274,19.830181,-14.152547,38.141952,-48.213986,-32.455136,0.27285,1.793692,0.336555,1.472862,1.396222,0.301705,0.764049,2.125538,2.17236,1.607029,1.83906,2.331674,1.687525,2.481617,1.790909,-0.003471
8145,0.825083,-1.385398,-0.464469,2.095724,-2.278237,-2.171713,2.186172,0.503271,-0.26552,0.040396,0.343147,-0.687572,-39.573744,-15.921547,6.554816,66.79295,-10.897058,1.422167,2.112974,2.498377,2.219906,1.96723,0.980216,1.496559,1.420173,2.346747,0.774867,1.695542,2.222846,1.871563,1.864568,1.300872,0.061011
3785,-0.60203,-0.814855,-1.057565,0.636195,0.116788,-2.20728,-1.824763,-0.562963,0.762451,1.526268,-2.26143,2.272068,68.677806,17.888793,56.943113,42.90096,-13.569315,0.48277,1.917687,0.814467,1.253161,1.130883,2.49679,0.295292,0.973901,1.110579,1.001925,1.844901,1.501985,0.359424,1.08104,1.782833,-0.049237
1770,-0.773998,2.326351,0.283816,1.155469,0.208124,1.339599,-1.157313,1.785701,-0.923984,-2.085338,-2.24286,-1.341386,-19.300122,72.850369,-53.855107,-42.791058,60.680116,1.385605,1.864578,1.455764,2.022174,1.923862,1.098105,0.601694,0.424556,2.269458,2.280739,0.62417,2.425431,2.469958,1.588573,2.141206,0.038276
829,0.958253,-1.594002,-0.4532,-1.719823,0.725135,1.113624,-0.933151,-0.630919,-0.982575,-1.923974,0.174018,-1.666363,-26.71533,-54.558947,-22.220624,37.967667,22.575964,0.3885,1.527126,2.155671,2.365148,1.787331,1.428335,2.273751,2.433827,1.832331,1.735464,0.452378,1.870781,2.216878,0.576739,1.753736,-0.023287
941,0.06634,-1.862467,1.925604,-1.052632,-1.285301,-0.46599,0.094819,0.831091,0.630676,1.616969,0.056405,0.807639,73.683933,5.86906,-58.713654,49.625014,47.611299,0.671442,0.419997,2.141522,0.803371,1.509289,1.621007,0.511867,0.45425,1.824356,0.459016,0.935031,0.317876,0.296092,0.910331,1.441215,-0.014786
3316,2.34126,1.11397,0.173159,-1.965301,-1.681504,-0.833935,-1.30074,-0.767112,0.240322,0.577993,2.100837,-1.171922,40.990801,-17.613462,70.540152,-31.673569,12.333993,1.336212,1.964568,1.245138,1.280071,1.156911,1.200392,0.746744,1.521904,2.139868,2.264949,0.748526,2.218843,2.08837,0.742777,2.357732,-0.014308
2486,0.199928,0.259833,-1.373331,-0.293388,-1.814835,1.36038,-0.613411,1.103724,2.31901,-0.574499,0.081,-0.521063,-60.121757,-66.36707,-31.353713,-11.85662,-74.20738,2.073343,2.42933,0.494912,1.239915,1.253984,1.466059,1.796193,1.870978,1.030373,0.736448,1.723724,1.1356,0.779051,2.260815,1.017213,-0.004592
627,1.179614,0.756929,-1.739786,-0.210607,-0.673916,2.070388,0.737121,-0.075868,1.939575,-1.87406,0.28348,0.216119,-30.165486,8.682384,-25.163362,-70.623776,-23.799911,2.048549,1.956048,2.041516,0.76273,2.447819,0.740188,1.582432,2.433851,2.237592,2.209441,1.57937,0.462587,2.453582,0.861846,1.044531,0.061721
3151,0.015136,-0.081751,2.034674,-1.045095,-1.845506,-0.468788,0.19693,1.712382,1.439314,1.861318,2.34044,1.462292,51.930533,-53.532828,-26.234853,70.821903,53.727893,1.445485,0.261202,1.777574,1.688518,1.1772,2.448621,0.731048,0.975499,0.970091,2.325498,1.390275,1.605986,2.310679,2.086579,2.127335,0.02352
6127,2.300239,-0.328455,-2.139605,-0.098614,1.355037,-0.866038,1.071934,0.523134,-1.008854,-0.626657,-0.037964,-1.888587,37.46224,-72.133533,-48.289187,53.632795,56.388066,1.58845,2.326494,2.389707,0.559449,1.417658,0.576112,2.459603,0.803284,2.30187,0.285637,0.694373,1.085333,1.942173,0.598297,1.833644,-0.01394
925,-1.157564,2.273826,-1.278254,0.165329,-1.624642,-1.783591,-1.300389,0.421368,-0.782137,2.181811,-2.122371,2.091178,45.774919,-10.937699,70.085576,-21.722412,11.428704,0.358349,1.021139,0.780394,2.334287,0.60495,1.136342,2.004839,0.834298,1.548769,1.419666,0.570643,0.554815,2.279404,0.693915,2.380564,-0.006149
295,1.278245,-0.314033,-0.073523,-1.046949,-0.006507,-0.97508,1.519912,-0.692189,1.262179,-1.728835,0.061626,-0.977625,36.892597,-46.118917,-70.641151,-15.82014,60.913815,1.802393,0.327768,2.298267,0.470879,2.3124,1.763655,1.755127,2.410454,0.503326,0.897315,0.915107,0.703259,1.923271,2.409399,0.764531,0.01123
1052,-1.912001,-1.219831,1.909054,-1.182787,-2.240469,1.143894,-1.12044,-0.528806,-0.082438,-0.098357,0.957086,-2.350109,30.731654,56.909285,74.347321,55.427015,61.842361,1.893406,2.232683,0.69585,1.153607,1.921763,1.813761,2.374163,0.307012,2.20457,0.713344,0.420722,0.830524,1.121914,0.267222,1.699343,0.031856
2707,0.73693,1.4239,1.9695,1.573497,-0.167456,-1.143483,-1.403849,0.449813,1.340615,1.780601,-1.825795,0.944311,-9.46421,-64.97096,33.071405,-68.894567,-60.986985,0.501198,1.143241,0.953954,1.098783,0.750778,1.818374,1.154419,2.071935,1.257159,0.82344,1.312341,1.262097,0.568418,1.397261,2.013981,0.072137
6129,2.078899,-2.305192,1.891469,0.143289,0.229372,0.327889,2.04015,1.450959,-0.342908,-0.010553,1.709832,0.998238,40.689045,10.785384,69.948562,-74.513388,3.488178,1.012116,2.135617,0.558045,0.319887,0.335738,1.255123,0.354214,1.27278,2.367469,0.305259,1.987891,1.732558,1.096787,0.942676,0.551929,0.069239
7677,1.095302,2.141873,0.519633,1.422268,-1.883047,0.035507,-1.704264,-1.658604,2.334257,1.217097,-0.729762,1.235537,-58.247128,-59.472941,38.273268,58.813928,-14.313441,1.884951,1.877989,1.859724,0.882423,0.381856,2.361939,1.86182,2.353955,0.419985,1.930069,1.915411,0.814694,0.561743,1.706647,2.114953,0.029669
4467,0.699368,1.585571,0.134035,0.212613,1.388514,1.003747,-0.378235,0.013429,-0.486555,-1.533203,-1.198807,1.819151,15.77998,14.117012,-35.378843,-12.206339,48.053909,2.005854,2.145222,2.239085,0.307369,1.45009,1.156324,0.345278,1.831811,2.004793,2.314735,0.50383,0.376137,0.732496,0.568744,2.382092,0.007743
3001,-2.258166,0.593728,-2.052455,-0.918605,-1.201458,-0.322429,0.17502,1.032783,2.261353,1.149268,-0.328283,0.757906,17.07917,-50.387887,30.777825,-67.09329,63.079067,0.923072,1.812929,1.903237,0.951789,0.715669,1.255671,0.563929,2.456898,0.330586,2.411926,0.481968,1.940386,2.060618,2.303142,1.404331,0.026744
2789,-0.3652,2.320781,0.919656,0.028105,1.114232,-0.139154,-1.419539,0.641537,0.362961,-2.265557,-1.117126,-1.371609,11.654997,-14.473547,43.089088,-1.70596,-22.073027,0.904493,2.307601,2.10084,1.069735,0.78842,2.217376,2.189551,0.286492,1.569803,1.688252,1.20325,1.523376,2.131911,1.283598,1.929249,-0.001746
944,-1.880776,0.503255,-0.536816,1.963194,-0.753662,0.111789,-1.411942,1.084235,-0.077745,-1.336297,0.108345,1.979301,43.005942,-49.133149,-30.835806,-7.384773,-65.887017,0.428659,1.476717,0.934067,2.112432,2.389669,2.162483,2.096401,0.712152,0.646448,1.099604,1.040733,1.592437,1.842554,0.297945,0.55393,-0.001148
6515,-0.070968,-0.521895,-1.725269,-1.266905,-2.295546,-0.909152,2.15719,-1.224733,-0.366945,1.280519,0.19764,-0.501192,70.850797,-60.652547,12.646143,-6.2755,-22.328486,1.751957,0.898145,1.375344,0.410748,1.944203,0.965654,1.99447,2.056019,1.507072,0.361758,2.07176,0.578604,1.599842,0.290125,1.875245,-0.004476
6790,0.813139,0.491517,0.116201,2.055212,0.130471,1.571791,-0.555,-2.073907,1.379628,-2.255446,-0.828277,-0.456735,4.529561,-71.659669,-34.050215,-31.971219,-40.280847,0.622149,2.202066,1.374243,2.157339,1.142616,1.705412,1.600559,1.092215,0.604607,2.133603,0.4627,2.103541,1.468562,1.126067,0.30131,0.036328
12,-2.228374,1.786055,0.304217,0.031585,-1.643102,-1.011521,1.668651,1.586223,1.661224,-0.71159,0.344496,-1.588419,-27.791741,4.20388,4.613673,-8.003721,31.470057,1.633638,1.295397,2.236482,1.551616,2.004339,1.420437,2.277906,0.267256,2.27258,0.745151,1.757535,2.388301,1.674575,0.839515,1.4857,0.001888
1117,0.966502,0.388646,0.594986,0.236238,-2.088519,0.847539,-0.961138,0.219107,2.157559,0.257357,-0.577312,-0.065761,68.917232,-8.089145,-54.252731,24.351669,-71.506784,1.15718,1.229319,0.909182,2.370627,1.619622,1.97925,0.510414,0.773892,1.04812,2.010249,1.752964,2.061344,1.007024,2.059094,1.437746,0.006322
6674,-1.683966,0.20063,-2.079615,-0.296853,1.213167,-0.802847,-1.87574,0.316046,0.920633,2.3081,-0.153335,0.582416,32.773346,21.629998,-64.616294,-6.045668,-59.549196,0.724816,1.990148,1.416138,2.030027,1.15629,2.009785,0.706996,1.731739,0.833703,0.553608,2.234668,0.312996,1.529559,0.298147,1.711106,-0.007949
8010,2.228505,0.406773,-1.047504,0.089248,1.458818,-0.205996,1.424286,-0.965383,-0.438497,0.364767,-0.17714,1.03717,18.676848,-48.21631,-71.517328,-41.731053,26.189213,2.306453,0.804483,2.188299,1.735946,1.788724,2.331171,2.236666,2.398745,1.703241,1.114589,0.894612,0.496117,1.241385,1.211126,1.141941,-0.001131
4953,0.241911,-0.992322,-0.809437,0.454765,-0.252383,-0.653774,1.308534,-0.185179,-2.130061,0.083255,-0.306503,-0.753922,14.337799,-74.618558,35.897594,30.856045,47.546565,2.351783,2.166863,1.467403,1.897857,0.540712,1.500767,2.39599,0.403097,1.609108,0.779353,0.592269,1.767303,2.30738,0.644164,0.964626,-0.0256
5461,-0.690962,-1.673756,2.151332,-0.727743,2.192774,-1.643937,-0.909084,-1.408424,-1.05516,-1.347648,-2.17271,-0.440983,31.587532,41.645283,32.273399,19.012605,44.860458,2.420667,1.150472,0.980207,1.342055,1.166928,0.814279,0.333288,0.571125,1.890069,2.390272,1.05676,0.970876,2.018003,1.582668,1.895035,0.014812
8187,1.940808,0.001346,-0.945123,0.789005,0.141278,-0.576911,1.952282,-0.367829,0.550996,0.751814,1.829665,-1.865351,18.337326,-54.555185,41.005091,72.566071,-32.048417,1.558849,2.078613,0.996692,1.649412,0.925708,1.128025,1.723169,0.794449,2.299319,2.411917,0.340231,0.258158,2.359332,0.78459,0.856469,-0.075706
1319,2.148011,0.012605,-0.197206,-1.624931,-1.918605,0.878399,-0.662092,-1.825645,-1.253908,-0.622398,0.85612,1.884811,42.491591,6.172813,-53.530332,15.711747,67.328125,1.131895,1.508178,0.950062,0.946619,1.578678,2.336396,2.313345,1.882744,0.779144,1.56947,0.576757,2.056458,2.14077,1.675297,1.723524,0.015794
779,1.597821,-1.325689,-0.682544,-1.557509,0.261332,0.26651,-2.247926,-1.677185,1.058773,0.817146,1.86635,2.085997,-26.069933,-7.366116,-52.302401,-46.455397,-25.850747,0.27243,1.480009,2.254519,0.956019,2.063642,1.381155,1.314648,1.792457,2.081299,1.145414,1.466848,1.569262,1.580477,1.081708,1.758482,0.045382
8000,-1.263329,1.256416,0.361152,0.320206,0.153786,2.291374,1.485841,1.587809,0.051889,0.303651,-0.057174,0.397057,18.850865,26.492795,64.412211,26.029771,-67.63358,1.111286,1.638593,1.325804,0.28742,1.418501,1.246111,1.89289,0.308062,1.848961,2.243072,2.068603,1.515281,1.070124,0.568875,2.333945,-0.028273
7493,-0.995361,-0.054601,1.232242,-0.649366,-0.000727,1.925994,0.787866,-0.156289,-1.941761,-1.886789,-1.59842,0.684158,13.411004,-51.259723,-72.167065,-11.865255,-69.337615,1.26546,0.836428,1.344154,0.453034,1.637812,1.71203,0.332292,1.830092,2.359537,1.986706,2.063481,0.931045,0.830432,1.822892,0.59781,0.006543
3783,-1.770054,0.017399,0.249943,2.05748,0.559641,-0.034126,1.355413,0.737906,-1.019374,1.627223,-1.962907,0.85954,-60.139216,-59.799568,-51.337007,-21.080614,-1.87356,1.54116,1.784612,0.72911,2.154066,2.389713,0.658925,1.54583,1.508658,2.267443,2.158064,2.077868,1.98447,0.484641,1.862475,2.122553,0.016199
3936,0.64537,-1.188595,-0.903074,0.647998,0.566068,-0.407688,-0.202519,-1.386119,1.541612,1.160302,1.321046,-1.951612,70.138075,-39.378715,-38.066704,-37.093266,-26.515214,1.506856,1.221628,2.149579,1.231593,0.878333,1.387565,1.049133,1.027783,2.197782,1.373141,1.630139,0.999039,0.593891,2.024909,0.649201,0.03003
433,-0.060354,-1.213869,-1.565927,0.157294,-0.015865,1.966715,1.883211,-1.99009,1.089986,2.335173,-2.229337,-0.260743,7.046582,-68.095052,26.457409,69.679367,51.124763,2.18332,1.316637,1.460671,1.241319,2.346526,1.556305,2.067417,1.827098,1.537757,0.835139,2.175274,1.081695,1.548843,0.403798,2.132918,-0.072936
653,2.182947,-1.877175,-0.236878,0.755324,-0.447516,-0.426461,0.015422,0.013359,-1.670395,2.088449,-2.024593,0.826795,-28.553074,-41.52128,-48.149223,6.011647,-62.245733,0.414504,2.070555,0.5603,2.204918,2.057194,1.010022,0.690639,1.327633,1.770615,1.732045,1.473621,0.640975,1.368585,1.555911,2.199742,-0.012923
2477,-0.979977,-0.677346,0.984985,0.012197,-2.346471,0.854039,-0.102399,-0.99899,0.225,2.23805,0.613131,-1.101689,-35.300279,-41.794146,15.789355,21.681782,55.717839,1.370845,1.29651,0.701538,2.246722,0.410408,0.725203,1.732919,0.428257,1.46653,0.723034,1.275477,0.435892,1.53944,2.110547,2.210483,0.021642
