,x1,x2,x4,x5,x6,x9,y
13298,4.61773,-11.221,2.30886,0.0873512,4.25764,333.268,1.0
36052,-1.39085,-11.7691,-5.88456,0.8768,-17.6901,477.267,-0.695423
37876,3.24672,-14.5472,-7.27362,0.256286,-26.9193,294.274,-23.6726
38903,1.28891,-14.1714,-7.0857,-0.530774,-15.3034,105.598,-14.0144
29891,2.51441,-14.924,-7.46198,-0.754569,-23.8884,258.579,-21.374
19609,3.36005,-13.0725,-6.53623,0.737421,-27.2029,107.8,1.68003
6275,2.04255,-12.082,-6.041,-0.669107,-7.45274,122.245,-5.41019
17419,-2.78677,-11.902,-1.39338,-0.0952731,-5.70677,155.285,-8.49353
24525,-2.66775,-12.228,-6.11402,0.339853,-22.457,465.782,-25.1248
12044,-4.36639,-10.1591,-2.18319,-0.529714,-3.92195,167.128,-8.28833
34034,-3.4419,-10.2749,-5.13747,-0.111279,-24.1602,277.711,-27.6021
14132,-2.10817,-11.7376,-5.86881,0.841144,-18.7605,283.901,-1.05408
28118,-4.09654,-13.3478,-6.67391,0.543086,-9.41792,125.385,-2.04827
24721,-0.0974279,-12.7487,-6.37436,0.674214,-31.4008,318.612,-0.048714
20295,-3.58676,-11.6199,-5.80993,-0.522422,-27.0746,205.234,-30.6614
30576,-4.95375,-13.2926,-6.64628,0.357665,-13.329,332.283,-18.2828
35147,4.45522,-11.4874,2.22761,0.227719,1.62601,206.021,2.22761
17963,-0.542898,-12.9924,-6.49621,0.184532,-25.7389,199.993,-26.2818
15607,1.96348,-11.2765,-5.63827,-0.54325,-18.0197,114.09,-16.0562
8966,1.74918,-12.8042,-6.4021,-0.204481,-26.2984,166.381,-24.5492
10153,0.811558,-13.3533,-6.67663,-0.714351,-10.6918,306.236,-9.88027
8858,0.485343,-14.2262,-7.11308,-0.832253,-30.3478,112.434,-29.8624
40523,2.14519,-14.5991,-7.29954,-0.260336,-27.9493,271.289,-25.8041
25062,-3.5108,-10.789,-1.7554,-0.888463,-6.68125,280.861,-10.192
3715,2.72634,-14.5352,-7.2676,-0.028769,-1.28733,115.679,1.36317
16953,-3.49006,-12.8122,-6.40611,-0.627031,-14.4013,166.882,-17.8914
23354,3.94777,-10.0567,-5.02833,0.285037,-8.65042,285.736,-4.70265
35374,4.30482,-13.5946,2.15241,-0.0565884,10.4368,252.741,2.15241
4056,0.556289,-10.4999,-5.24995,-0.0631768,-9.0314,432.539,-8.47512
16734,-3.33954,-11.2203,-5.61014,-0.174815,-18.1085,260.107,-21.448
7775,1.61649,-11.5744,-5.78718,-0.242907,-0.969305,133.701,0.647186
21234,-3.58187,-11.6076,-1.79094,0.605905,-3.38838,382.289,-1.79094
26276,2.67181,-11.0175,-5.50875,-0.14992,-18.5098,222.722,-15.838
13396,1.66158,-14.8146,-7.40729,-0.612299,-27.4078,344.536,-25.7463
21900,4.09615,-14.4475,2.04808,-0.97845,1.32668,277.69,2.04808
9925,-2.46183,-13.466,-1.23092,0.730555,-3.96763,335.751,-1.23092
15558,0.992685,-13.6867,0.496342,0.819295,1.86429,467.154,0.496342
475,-4.44093,-14.0848,-2.22046,-0.713113,-5.10862,284.654,-9.54955
5199,-1.90465,-13.2587,-0.952325,-0.0997518,-0.194898,173.386,-2.09955
9889,1.51457,-14.0696,-7.0348,-0.233065,-32.3836,115.095,-30.869
34866,2.29372,-11.257,1.14686,-0.0217125,0.586069,120.488,1.14686
11857,2.28967,-11.721,-5.86052,-0.803564,-21.6474,326.379,-19.3577
29121,-3.35305,-10.8757,-5.43787,-0.883952,-26.4706,126.634,-29.8237
928,-3.30971,-12.9859,-1.65486,0.894823,-5.18918,351.886,-1.65486
32002,2.4442,-14.1838,1.2221,-0.858429,1.39925,173.606,1.2221
25303,2.66797,-11.9923,1.33399,-0.0866617,2.11748,379.95,1.0
40502,-1.37809,-11.2823,-5.64114,-0.214681,-2.43979,432.577,-3.81788
3568,4.21851,-12.1952,2.10926,0.286386,1.90139,151.433,2.10926
37586,3.4515,-11.8433,1.72575,-0.326445,7.53941,360.54,1.72575
34063,3.62176,-13.0046,-6.5023,-0.447693,-21.7724,178.696,-18.1507
31067,-3.22086,-11.5933,-5.79665,-0.226301,-28.4265,273.314,-31.6473
17410,1.61993,-11.0443,-5.52214,-0.448335,-14.9717,227.736,-13.3518
6328,-4.93885,-11.2091,-5.60454,-0.885702,-8.98453,258.815,-13.9234
39438,-2.19953,-10.9005,-1.09977,-0.285719,-0.980515,331.05,-3.18005
40760,4.80746,-11.2435,2.40373,-0.576467,11.0842,318.238,2.40373
34991,-0.445665,-10.7529,-0.222833,-0.00878566,-0.751905,465.592,-1.19757
9743,0.83276,-14.6323,-7.31613,0.490931,-13.0515,461.443,-12.2187
40367,3.12295,-11.8802,-5.94009,0.742228,-14.2893,398.442,1.56148
22122,4.57862,-12.9282,2.28931,-0.996216,2.63899,482.389,1.0
30474,-2.61772,-13.2238,-6.61188,0.206293,-28.0268,152.884,-30.6445
457,2.75531,-10.6462,1.37766,0.319929,5.72691,263.473,1.37766
31589,-1.30792,-13.9853,-6.99267,-0.978068,-28.3507,293.089,-29.6586
9861,3.12937,-13.1494,-6.57472,-0.640433,-25.315,311.097,-22.1856
19637,2.19576,-10.4922,-5.24609,-0.665882,-3.55098,384.943,-1.35522
26981,-1.57366,-11.0791,-5.53955,0.96137,-3.50994,480.634,-0.786828
9527,0.357765,-13.4384,-6.71919,-0.279862,-19.7992,220.345,-19.4415
28749,-3.90422,-13.174,-1.95211,0.720862,-2.73579,314.243,-1.95211
1638,-0.738261,-12.4947,-0.369131,0.479581,-0.65356,340.576,-1.39182
35807,-3.78126,-14.465,-7.23252,0.00584761,-31.5277,491.567,-35.3089
16064,-1.19627,-10.3509,-5.17546,-0.0384441,-19.0387,181.506,-20.235
29130,-4.4783,-12.3372,-2.23915,0.747737,-4.55228,233.295,-2.23915
19825,-4.68338,-14.0166,-2.34169,0.447313,-3.6616,145.145,-8.34498
6366,0.898788,-10.7505,0.449394,-0.927347,1.57341,248.292,0.449394
1219,-1.56404,-12.7235,-6.36174,-0.747092,-18.5073,381.132,-20.0713
28855,4.00704,-14.5826,-7.29132,-0.785088,-33.9528,424.736,-29.9458
13857,-0.198288,-11.9111,-5.95556,-0.133671,-21.0367,438.927,-21.235
30549,2.1202,-13.7933,-6.89665,-0.971236,-34.377,223.996,-32.2568
35751,0.55169,-14.9698,-7.4849,0.118369,-33.2632,450.589,-32.7115
27088,0.699181,-12.8322,0.349591,-0.105224,1.41578,274.577,0.349591
36460,-3.75671,-13.7374,-1.87835,0.359418,-8.50672,329.808,-12.2634
13763,0.683381,-12.1191,-6.05954,0.536462,-0.579424,499.699,0.34169
27188,4.65257,-12.7674,-6.38372,-0.451625,-25.2376,473.58,-20.585
3855,3.09062,-12.3338,-6.16691,-0.397802,-9.32723,184.116,-6.23661
39722,4.10495,-12.7075,-6.35375,-0.388161,-10.8776,204.323,-6.77266
40714,1.9377,-11.182,-5.59102,-0.808555,-5.56791,126.459,-3.63021
7565,-1.93917,-12.7001,-6.35007,-0.122935,-1.60166,463.928,-3.54083
14189,0.462464,-14.2496,0.231232,0.470919,0.0959496,353.291,0.231232
25956,-3.86672,-14.2027,-7.10134,0.318761,-9.44329,255.861,-13.31
37442,4.84237,-10.3422,-5.1711,0.62316,-17.6666,169.067,2.42118
36538,4.59977,-14.4267,-7.21335,-0.990217,-0.239891,474.05,2.29988
2290,2.14561,-11.3386,-5.66929,-0.184473,-6.65501,338.891,-4.50939
10657,-2.46246,-10.5447,-1.23123,0.810995,-2.90853,289.818,-1.23123
11069,-3.28225,-10.6247,-5.31234,-0.750247,-25.1486,101.906,-28.4308
33450,-1.33492,-11.3237,-0.667458,-0.445351,-0.689242,483.387,-2.02416
11208,3.37777,-10.7634,-5.38169,0.266727,-25.8898,392.482,-22.512
3028,3.62326,-14.8032,-7.40162,-0.384798,-33.3021,382.013,-29.6788
23181,-3.85725,-14.8457,-7.42285,-0.0135322,-22.8658,480.68,-26.723
25903,0.155945,-14.6686,-7.3343,-0.824571,-19.8667,392.453,-19.7108
11097,-3.52963,-14.8791,-7.43956,-0.218516,-10.786,304.328,-14.3156
8304,3.62653,-11.9621,-5.98105,0.691916,-3.54654,189.858,1.81327
4,-2.12596,-11.5536,-5.77679,-0.667886,-15.3664,311.389,-17.4924
29938,2.70379,-13.5285,1.35189,-0.448058,3.7825,190.872,1.0
5233,-3.48422,-10.7164,-5.35821,0.429346,-17.8915,168.657,-21.3757
17440,4.77542,-12.0239,2.38771,0.525406,3.62213,262.84,1.0
1668,1.81487,-12.8157,-6.40783,0.997862,-28.3979,354.964,0.907433
27220,-2.86582,-13.5106,-6.7553,-0.554529,-32.3221,105.795,-35.188
14875,2.86504,-11.5039,-5.75195,0.747973,-5.7066,469.056,1.43252
7892,-2.04578,-10.3304,-1.02289,0.33302,-1.75848,394.607,-3.80426
12292,-4.24209,-12.9811,-6.49057,0.639312,-22.2455,491.519,-2.12105
7905,-2.87518,-14.2467,-1.43759,0.0103018,-0.00317031,111.527,-2.87836
35522,-1.86321,-11.3424,-5.67122,0.386929,-21.4019,314.165,-23.2651
31527,-1.36682,-11.188,-5.59402,0.492328,-17.2745,200.774,-18.6413
37113,-4.96452,-11.269,-5.63451,0.564744,-6.81913,449.547,-2.48226
10565,-3.87805,-11.678,-5.83899,-0.277213,-14.6245,198.842,-18.5026
9165,-1.74713,-10.1378,-5.06891,-0.0924748,-10.6268,385.541,-12.374
911,-3.33466,-11.3945,-5.69725,-0.16227,-25.6911,201.651,-29.0258
11605,1.68403,-10.78,-5.38998,-0.372513,-20.0407,322.839,-18.3567
7781,-2.31674,-12.1062,-6.05312,0.262157,-20.5823,127.87,-22.8991
16315,-3.02381,-10.9865,-5.49327,0.101867,-19.3766,258.521,-22.4004
38974,-4.18302,-12.6611,-6.33053,0.210259,-14.6957,353.174,-18.8787
15953,2.61894,-14.537,-7.2685,0.487802,-10.8566,335.616,-8.23769
14907,-0.165474,-11.2167,-0.0827369,0.636472,-0.303499,292.694,-0.0827369
22627,3.85287,-10.1787,1.92643,-0.736836,2.7022,385.108,1.0
1000,-4.04252,-11.7519,-2.02126,-0.492984,-3.97526,289.423,-8.01778
2505,-3.6541,-11.7177,-1.82705,0.842362,-6.83369,308.308,-1.82705
8564,-2.96858,-14.6464,-7.32319,-0.822125,-13.0018,167.436,-15.9704
27925,3.15619,-13.8261,-6.91303,-0.236209,-20.0466,417.007,-16.8904
21912,3.57249,-11.3188,-5.65942,0.234301,-2.52889,338.978,1.0436
40152,-1.35841,-14.5609,-7.28046,-0.927351,-32.8006,143.722,-34.159
772,-0.026173,-11.4107,-0.0130865,-0.179733,-0.0464541,109.091,-0.0726271
24814,-2.68191,-10.2675,-5.13377,0.440461,-23.614,164.379,-26.2959
14366,0.791161,-12.4854,-6.24272,0.545242,-23.659,445.922,0.39558
31760,2.90547,-10.2298,-5.11492,0.202831,-20.5502,162.203,-17.6447
19161,-2.69474,-10.9081,-5.45403,-0.718521,-2.52968,343.076,-5.22442
31559,4.87384,-10.1586,-5.07929,-0.670564,-11.0269,480.261,-6.15307
20162,1.63755,-11.8906,-5.94531,0.132443,-29.3011,185.555,-27.6635
21571,-4.69214,-11.7195,-5.85975,-0.873598,-2.44592,313.12,-7.13806
14208,0.871242,-10.3259,-5.16295,-0.40709,-15.5148,435.613,-14.6435
15345,-1.86811,-10.304,-5.15199,-0.275068,-4.51072,330.322,-6.37883
34254,-2.45309,-14.018,-7.009,0.352559,-31.6076,193.204,-34.0607
15532,4.36159,-10.4635,2.18079,-0.81577,0.544802,132.468,2.18079
277,3.03687,-12.7898,-6.3949,-0.526632,-23.7755,209.812,-20.7386
24983,-2.23826,-11.8989,-5.94947,0.370536,-26.8707,413.957,-29.1089
6132,-0.258375,-11.0751,-5.53755,-0.32806,-21.3563,235.19,-21.6146
30427,2.01218,-14.1268,1.00609,0.181802,3.93295,272.201,1.00609
35730,-1.7478,-12.3278,-6.16391,-0.921683,-27.7921,119.664,-29.5399
20415,0.53159,-11.9896,-5.99478,-0.228202,-16.8601,440.932,-16.3285
23012,3.17456,-14.5701,1.58728,0.213674,2.48488,296.228,1.0
2279,4.77528,-11.6241,-5.81207,0.635556,-24.506,116.74,2.38764
1912,2.4347,-11.0924,1.21735,-0.886615,2.92804,338.974,1.21735
39070,-0.79908,-11.9374,-5.96868,-0.278346,-3.35172,404.541,-4.1508
14886,2.12595,-11.7086,-5.85429,-0.0485485,-28.0089,446.135,-25.883
6043,-4.85674,-10.0475,-2.42837,0.0782641,-5.45716,415.827,-10.3139
34040,-2.56512,-14.4167,-7.20837,0.589566,-34.6869,433.528,-1.28256
37295,4.34038,-12.3928,-6.19639,0.774835,-25.1056,335.417,2.17019
5503,3.96462,-12.9898,-6.49489,0.203177,-1.62725,328.495,1.98231
30880,2.09763,-14.5744,-7.28722,-0.081987,-6.88377,362.657,-4.78614
27442,1.65441,-11.8615,-5.93074,-0.146493,-19.5299,287.819,-17.8755
15695,1.28275,-14.2641,0.641375,0.0335544,3.20584,360.508,0.641375
32817,-3.32781,-13.2218,-1.66391,-0.0690533,-3.49029,223.778,-6.81811
27149,0.392056,-11.6534,0.196028,0.854631,0.588985,484.229,0.196028
39009,-3.78724,-14.7945,-7.39727,-0.23843,-13.0134,157.943,-16.8006
23517,-0.760648,-14.5006,-0.380324,0.679504,-0.304116,254.147,-0.380324
8777,-4.27005,-11.7093,-5.85463,-0.16138,-11.5724,105.109,-15.8425
30479,-0.350547,-13.6363,-6.81814,-0.471355,-17.8257,221.049,-18.1762
35763,-3.71742,-10.6396,-1.85871,0.955213,-8.92856,111.024,-1.85871
5421,-4.23841,-13.0072,-2.11921,-0.273631,-7.90755,167.751,-12.146
1146,0.04457,-10.5195,0.022285,0.660361,0.0205706,426.054,0.022285
23059,2.63663,-11.229,-5.6145,0.159469,-0.493031,110.403,1.31831
17678,2.7477,-10.3677,-5.18383,0.0422475,-18.1075,348.598,-15.3598
20941,-0.117887,-14.1805,-7.09027,-0.129463,-30.062,228.318,-30.1799
28115,3.41869,-13.5184,-6.75919,-0.973157,-21.1742,134.603,-17.7555
18712,-2.84818,-12.342,-6.17102,0.76059,-28.6829,259.246,-1.42409
35238,-1.87246,-13.0991,-6.54957,-0.99453,-16.3956,359.078,-18.268
6428,-1.41792,-12.0263,-6.01315,-0.95298,-26.3522,190.416,-27.7701
10020,-2.17105,-13.0876,-6.54381,-0.761152,-15.1335,332.185,-17.3045
11056,-3.33282,-11.5537,-5.77684,0.461902,-12.0562,193.401,-15.389
8477,2.27065,-14.4864,-7.24321,0.721094,-32.9011,202.625,1.13533
261,-1.39084,-13.8203,-0.695421,-0.314436,-0.403317,376.166,-1.79416
2145,1.42524,-10.9737,-5.48687,0.847527,-20.2388,252.642,0.712621
30507,0.276192,-11.9165,-5.95825,0.413215,-6.96601,200.825,-6.68981
20252,-1.99096,-12.5652,-0.995479,-0.131233,-2.30716,204.124,-4.29812
29676,1.684,-11.0487,0.842,-0.363377,2.19835,179.979,0.842
31775,-1.97522,-10.6444,-0.987611,-0.180476,-3.26147,399.063,-5.23669
12408,2.8235,-14.782,-7.39102,0.54621,-4.21427,480.005,1.41175
18457,-1.76056,-11.8099,-0.880279,0.515594,-2.23337,125.675,-0.880279
13371,0.877085,-10.9692,-5.48461,-0.283358,-15.7372,257.184,-14.8601
30477,1.04234,-11.8009,-5.90045,-0.983247,-24.5084,239.373,-23.4661
11455,-3.06215,-13.9678,-6.98389,0.107309,-23.9086,401.541,-26.9708
22608,3.36921,-11.9099,-5.95496,-0.311367,-27.4714,206.003,-24.1022
31818,-2.18767,-14.5956,-1.09383,-0.998879,-5.40599,299.091,-7.59365
2507,-4.94572,-14.9769,-7.48845,0.0669741,-0.896956,460.027,-5.84268
21728,-0.0196754,-12.4633,-6.23165,0.196797,-4.86693,398.697,-4.88661
10904,-1.70064,-13.6718,-6.83592,-0.423474,-29.3503,352.65,-31.051
25929,-1.99296,-13.147,-6.57349,0.555624,-3.80395,374.191,-0.996478
37972,0.849217,-11.103,-5.55152,0.901778,-6.11209,260.893,0.424609
24018,2.52679,-10.1911,1.2634,-0.860617,4.5024,121.954,1.0
5875,-0.4204,-13.5348,-6.76742,0.332035,-14.4903,140.493,-14.9107
14163,0.182147,-13.3344,-6.6672,0.206158,-12.3663,137.747,-12.1842
11990,0.26015,-14.9229,0.130075,-0.846956,0.209035,334.55,0.130075
21129,-1.14871,-11.9866,-5.99332,0.208474,-10.8172,408.567,-11.9659
1427,4.84112,-12.6309,-6.31545,-0.875907,-5.87375,404.114,-1.03264
20870,0.0686639,-14.9648,-7.48239,-0.624651,-1.61241,356.956,-1.54375
3930,-0.996142,-13.8127,-0.498071,-0.716468,-0.681246,268.685,-1.67739
8279,3.1456,-12.2462,1.5728,0.761943,1.78064,192.802,1.0
27298,0.394995,-12.5156,-6.2578,0.341059,-31.237,175.857,-30.842
14459,-1.5068,-12.7115,-0.7534,0.887443,-1.91677,103.789,-0.7534
9010,4.59163,-12.6326,2.29582,0.339457,3.22785,438.521,2.29582
2730,-3.95906,-13.0626,-6.53132,0.551182,-13.3519,331.15,-1.97953
37891,-4.89202,-11.3234,-2.44601,0.238706,-3.47864,242.117,-8.37066
6868,2.53213,-11.1919,1.26607,-0.0663707,2.20429,233.088,1.26607
18026,3.06537,-13.0735,1.53269,-0.265692,2.06339,180.956,1.0
9441,1.81766,-13.4464,-6.72321,0.466699,-31.7222,143.264,-29.9045
34752,-1.85309,-13.3025,-0.926544,0.28384,-0.406803,484.857,-2.25989
20507,-2.96966,-13.0692,-6.53462,-0.526269,-23.2295,418.553,-26.1991
3785,-4.65766,-10.4767,-5.23837,-0.583806,-5.40727,316.74,-10.0649
38425,3.67649,-12.9117,-6.45585,-0.52629,-7.94344,321.569,-4.26695
22790,-3.1838,-11.8515,-5.92574,-0.0591653,-19.6658,123.793,-22.8496
2622,3.19964,-13.7671,-6.88353,-0.288545,-18.2669,174.919,-15.0672
28048,4.87617,-10.7695,-5.38474,-0.833748,-2.90245,411.793,1.97373
1801,3.05805,-12.6774,-6.33868,0.295548,-11.7732,136.042,-8.71511
20804,-3.70831,-12.1918,-6.09592,-0.228144,-10.6386,220.775,-14.3469
10925,0.422405,-10.5819,-5.29095,-0.0137072,-25.6453,301.599,-25.2229
13168,1.17407,-12.5281,-6.26406,-0.800962,-1.76898,352.992,-0.594912
24066,-3.79822,-10.9116,-1.89911,-0.415124,-4.97328,224.477,-8.7715
18718,1.92355,-13.5246,-6.76228,-0.699954,-19.287,337.06,-17.3635
38208,2.51061,-13.6953,-6.84765,0.600285,-2.56436,351.595,1.25531
36506,-1.53588,-12.5788,-6.2894,-0.681702,-4.79772,476.937,-6.3336
38028,4.1032,-12.9361,-6.46806,-0.675758,-28.0856,201.338,-23.9824
1285,-3.64976,-12.246,-6.12301,-0.382933,-8.44039,389.317,-12.0902
3243,3.68809,-14.3278,-7.1639,-0.267258,-33.3235,175.963,-29.6355
22719,-2.61131,-11.2279,-1.30566,-0.4902,-0.67759,122.211,-3.2889
6231,-3.73175,-13.1401,-6.57005,0.818265,-10.2313,166.564,-1.86588
1901,2.56288,-12.3321,-6.16607,0.510259,-27.2606,455.973,1.28144
17115,4.56951,-13.1298,-6.56492,0.240723,-27.6201,165.372,-23.0506
516,2.69719,-12.1253,-6.06263,0.0800933,-1.09447,285.074,1.34859
3108,0.460863,-11.6926,-5.84631,0.019484,-29.1977,343.45,-28.7368
1416,3.37491,-13.5257,-6.76286,-0.656687,-10.6243,419.764,-7.24938
19855,1.94313,-12.8241,-6.41206,0.354858,-20.5583,175.476,-18.6151
17995,-3.31714,-14.6955,-1.65857,0.852727,-3.61566,351.172,-1.65857
985,3.695,-12.6793,-6.33963,0.478618,-31.1191,379.618,-27.4241
11489,-4.16341,-13.1565,-6.57824,-0.918902,-5.91316,487.139,-10.0766
33049,1.12338,-10.2848,-5.14241,0.748453,-17.0877,122.712,0.561688
26893,-2.18222,-11.7367,-1.09111,-0.280889,-0.545791,482.522,-2.72801
38539,-2.66197,-14.8504,-1.33098,0.762834,-3.67282,211.349,-1.33098
19579,1.43489,-13.3485,-6.67426,-0.934603,-25.3198,124.308,-23.8849
566,3.30997,-14.0416,-7.02078,-0.021938,-25.4258,279.997,-22.1158
26022,2.45122,-10.4973,-5.24867,-0.726141,-7.92506,157.296,-5.47384
29035,-2.55466,-11.8816,-5.94081,0.753346,-9.74665,491.038,-1.27733
6988,-2.0211,-13.1739,-1.01055,-0.848136,-4.2901,176.895,-6.3112
18334,-2.71932,-13.3001,-6.65005,0.851918,-25.8961,387.556,-1.35966
30853,-3.27624,-12.6308,-6.31542,0.241055,-26.085,256.071,-29.3613
12488,3.26422,-12.2779,-6.13893,-0.780803,-7.66131,224.582,-4.39709
38934,-0.424593,-14.4551,-7.22754,-0.388134,-13.5837,439.934,-14.0083
36201,3.22486,-12.2915,-6.14576,-0.732827,-27.7281,499.67,-24.5033
9667,1.45162,-11.6552,-5.82761,0.827649,-19.9699,464.202,0.725808
33279,0.779932,-11.8061,-5.90305,0.954243,-26.3475,479.546,0.389966
28313,-1.52231,-12.8097,-0.761153,-0.292151,-2.93794,187.521,-4.46024
6808,2.55404,-12.4641,-6.23204,0.279651,-25.921,431.505,-23.367
29595,-4.33794,-11.7929,-5.89646,-0.998287,-12.1223,411.494,-16.4603
15140,0.897423,-12.2115,0.448711,0.296956,1.50768,236.803,0.448711
25845,1.92878,-14.8956,-7.44778,0.993013,-18.3591,356.74,0.96439
33248,0.0245048,-11.1182,-5.55908,0.577722,-8.03908,398.433,0.0122524
12223,0.233213,-12.7484,-6.37418,0.624296,-10.7934,171.885,0.116606
24994,-2.30095,-12.2932,-6.14662,0.432601,-4.94376,367.83,-7.24472
18986,0.113034,-14.1948,-7.0974,-0.580534,-19.3734,256.776,-19.2604
18585,3.16296,-13.1095,-6.55473,-0.510579,-24.7526,219.715,-21.5897
32874,-3.85218,-12.6135,-6.30677,-0.833112,-30.885,360.998,-34.7372
8899,2.10976,-12.0193,-6.00965,0.387483,-19.1536,437.605,-17.0438
26481,-3.93564,-11.3116,-5.65578,-0.128474,-18.8998,272.23,-22.8355
2496,0.0655204,-10.1942,0.0327602,0.762222,0.0356038,434.867,0.0327602
39107,1.08677,-13.249,-6.62451,0.688642,-20.2221,260.448,0.543387
25695,-1.84279,-13.3621,-0.921397,0.809205,-2.48758,367.295,-0.921397
35745,3.79767,-14.1026,1.89884,0.485313,1.46166,451.618,1.89884
14006,4.59209,-13.0998,-6.54992,0.826503,-29.2335,318.31,2.29604
18290,-1.98468,-13.8326,-6.91632,0.511618,-30.1495,481.476,-0.992342
22237,1.7922,-11.9685,-5.98427,-0.917685,-17.5187,128.757,-15.7265
12136,4.06185,-10.8469,-5.42347,0.317157,-21.5647,135.565,-17.5028
10853,-2.71638,-14.0787,-7.03935,0.6769,-34.8568,160.849,-1.35819
17112,-3.40711,-14.2557,-1.70355,0.584938,-2.00251,163.205,-1.70355
17128,2.14345,-10.4962,1.07173,0.148561,3.90387,127.667,1.07173
25089,-2.79863,-13.5539,-6.77697,0.87762,-15.0919,398.003,-1.39931
19015,-0.887342,-14.8225,-7.41124,-0.0829102,-25.8699,144.952,-26.7572
7122,-0.816802,-14.7961,-7.39803,0.187726,-13.2453,261.915,-14.0621
18358,3.83615,-11.6104,-5.80518,-0.434692,-0.921392,487.905,1.91807
8489,-4.40042,-14.3588,-2.20021,-0.236036,-2.84921,439.586,-7.24964
18670,-4.96233,-14.9497,-2.48116,0.678615,-10.9041,370.081,-2.48116
1052,3.98858,-10.4057,-5.20286,-0.0495275,-8.60299,120.488,-4.61441
19258,-3.31019,-14.3879,-7.19396,-0.643596,-9.65641,247.138,-12.9666
3056,-2.17051,-10.3268,-5.16341,-0.883891,-6.19499,118.458,-8.3655
13153,0.0791004,-14.0476,0.0395502,0.248336,0.0851141,251.402,0.0395502
29376,-2.79931,-11.1995,-1.39966,0.616559,-6.97317,378.61,-1.39966
35037,-3.20188,-11.7147,-5.85737,-0.217792,-13.1205,308.808,-16.3224
27324,4.56926,-14.7805,-7.39026,0.656468,-18.4543,148.653,2.28463
32173,-3.47646,-13.2747,-6.63734,0.146917,-27.212,407.364,-30.6885
35874,-4.7847,-10.5466,-5.27329,0.310649,-2.62282,309.85,-7.40752
4974,4.31608,-14.5712,-7.28558,0.851498,-25.802,317.709,2.15804
32456,4.79509,-11.9293,-5.96466,0.30364,-29.4851,120.16,-24.6901
39362,2.4239,-10.3733,-5.18664,0.908887,-10.9753,128.553,1.21195
36243,-3.16634,-10.4085,-1.58317,0.496713,-0.409127,170.795,-3.57547
1012,4.4874,-12.726,2.2437,0.0108116,0.333441,436.24,1.0
24844,1.90573,-13.7156,-6.85781,0.202086,-16.6303,373.816,-14.7245
16635,1.878,-13.5346,0.938999,-0.59294,2.43964,314.05,0.938999
31916,-0.935208,-12.305,-0.467604,-0.908485,-0.14827,271.998,-1.08348
30809,-1.70148,-12.5842,-6.29211,0.860439,-24.2749,317.333,-0.850738
1109,1.87294,-14.9453,-7.47267,-0.628929,-10.3211,344.774,-8.44815
17518,1.96066,-12.518,-6.25901,-0.161062,-5.03827,253.369,-3.07761
38091,3.7055,-14.2207,-7.11034,0.0823572,-24.4447,353.231,-20.7392
17721,0.459281,-11.1144,-5.55722,-0.532517,-20.2481,247.766,-19.7888
39085,3.77148,-10.8411,1.88574,0.353666,7.82461,233.202,1.88574
38164,0.869744,-14.4466,-7.22332,-0.0974986,-20.477,471.473,-19.6072
1107,-0.377525,-11.4432,-5.72158,0.0891484,-12.4553,446.735,-12.8328
22803,-0.70079,-14.6792,-7.3396,0.307864,-6.65281,203.944,-7.35361
1133,4.96656,-14.7203,2.48328,0.743896,3.74887,220.62,1.0
37887,-2.33718,-12.9906,-1.16859,0.0992274,-4.50876,248.356,-6.84594
13557,-1.78816,-12.9328,-6.46642,0.101776,-31.4108,175.591,-33.199
20412,1.54865,-14.5246,0.774325,0.65341,2.6739,381.443,0.774325
18439,1.14997,-13.0761,-6.53805,-0.430807,-5.19316,383.006,-4.0432
36022,1.75562,-10.2825,-5.14125,-0.9891,-7.28731,424.347,-5.53169
8087,4.29149,-12.9172,2.14575,-0.0248261,4.61323,193.862,2.14575
28123,1.48172,-12.66,-6.33001,-0.797943,-14.4425,233.661,-12.9608
20865,-1.74676,-13.5729,-6.78644,-0.193662,-30.4163,469.726,-32.163
13826,-1.65742,-14.0287,-7.01433,-0.963085,-27.338,372.113,-28.9954
28240,0.285255,-13.8182,-6.90909,0.3273,-9.74726,232.355,-9.462
31811,1.98144,-10.5849,-5.29244,-0.26316,-3.35165,407.231,-1.37021
38262,2.84736,-12.2154,-6.10768,0.176932,-25.2352,187.599,-22.3879
28140,0.775907,-13.3676,-6.68381,-0.141004,-27.4809,163.705,-26.705
39202,-4.04655,-11.6501,-2.02328,-0.338988,-4.20999,218.135,-8.25654
40691,-2.19086,-11.1333,-5.56666,0.989823,-21.5665,176.364,-1.09543
40027,0.63899,-11.3683,-5.68417,0.0585875,-19.0432,389.017,-18.4042
32426,-3.02061,-12.9372,-6.46858,-0.984412,-0.888274,361.687,-3.90888
21794,3.73196,-11.1365,-5.56825,0.564315,-25.0947,419.415,1.86598
40645,0.250513,-13.9063,-6.95314,-0.49448,-27.4652,344.526,-27.2147
7270,-2.8429,-14.0566,-1.42145,0.0445602,-1.45969,379.444,-4.30259
